game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2016030315,20162017,Postseason,5/21/17,9,5,0,5,Children's Mercy Park,/api/v1/venues/null
2016030316,20162017,Postseason,5/24/17,5,9,1,2,Yankee Stadium,/api/v1/venues/null
2016030317,20162017,Postseason,5/26/17,9,5,2,3,Children's Mercy Park,/api/v1/venues/null
2016030241,20162017,Postseason,4/27/17,22,24,3,3,Rio Tinto Stadium,/api/v1/venues/null
2016030242,20162017,Postseason,4/29/17,22,24,2,1,Rio Tinto Stadium,/api/v1/venues/null
2016030243,20162017,Postseason,4/30/17,24,22,4,3,Maryland SoccerPlex,/api/v1/venues/null
2016030244,20162017,Postseason,5/4/17,24,22,2,3,Maryland SoccerPlex,/api/v1/venues/null
2016030245,20162017,Postseason,5/6/17,22,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2016030246,20162017,Postseason,5/7/17,24,22,1,5,Maryland SoccerPlex,/api/v1/venues/null
2016030247,20162017,Postseason,5/11/17,22,24,1,2,Rio Tinto Stadium,/api/v1/venues/null
2014030161,20142015,Postseason,4/16/15,16,18,2,3,Allianz Field,/api/v1/venues/null
2014030162,20142015,Postseason,4/18/15,16,18,2,4,Allianz Field,/api/v1/venues/null
2014030163,20142015,Postseason,4/19/15,18,16,2,2,Gillette Stadium,/api/v1/venues/null
2014030164,20142015,Postseason,4/22/15,18,16,2,3,Gillette Stadium,/api/v1/venues/null
2014030165,20142015,Postseason,4/24/15,16,18,2,3,Allianz Field,/api/v1/venues/null
2014030166,20142015,Postseason,4/26/15,18,16,3,2,Gillette Stadium,/api/v1/venues/null
2013030141,20132014,Postseason,4/17/14,4,3,1,2,BBVA Stadium,/api/v1/venues/null
2013030142,20132014,Postseason,4/20/14,4,3,2,2,BBVA Stadium,/api/v1/venues/null
2013030143,20132014,Postseason,4/23/14,3,4,2,1,SeatGeek Stadium,/api/v1/venues/null
2013030144,20132014,Postseason,4/25/14,3,4,1,2,SeatGeek Stadium,/api/v1/venues/null
2013030145,20132014,Postseason,4/27/14,4,3,2,2,BBVA Stadium,/api/v1/venues/null
2013030146,20132014,Postseason,4/29/14,3,4,2,3,SeatGeek Stadium,/api/v1/venues/null
2013030147,20132014,Postseason,4/30/14,4,3,1,2,BBVA Stadium,/api/v1/venues/null
2016030151,20162017,Postseason,4/14/17,18,16,1,0,Gillette Stadium,/api/v1/venues/null
2016030152,20162017,Postseason,4/16/17,18,16,3,0,Gillette Stadium,/api/v1/venues/null
2016030153,20162017,Postseason,4/18/17,16,18,2,3,Allianz Field,/api/v1/venues/null
2016030154,20162017,Postseason,4/21/17,16,18,1,2,Allianz Field,/api/v1/venues/null
2016030111,20162017,Postseason,4/12/17,3,8,2,0,Red Bull Arena,/api/v1/venues/null
2016030112,20162017,Postseason,4/14/17,3,8,3,2,Red Bull Arena,/api/v1/venues/null
2016030113,20162017,Postseason,4/16/17,8,3,3,1,BBVA Stadium,/api/v1/venues/null
2016030114,20162017,Postseason,4/18/17,8,3,1,2,BBVA Stadium,/api/v1/venues/null
2016030115,20162017,Postseason,4/20/17,3,8,3,2,Red Bull Arena,/api/v1/venues/null
2016030116,20162017,Postseason,4/23/17,8,3,1,3,BBVA Stadium,/api/v1/venues/null
2014030321,20142015,Postseason,5/17/15,16,24,1,2,Rio Tinto Stadium,/api/v1/venues/null
2014030322,20142015,Postseason,5/20/15,16,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2014030323,20142015,Postseason,5/22/15,24,16,2,1,Gillette Stadium,/api/v1/venues/null
2014030324,20142015,Postseason,5/24/15,24,16,2,3,Gillette Stadium,/api/v1/venues/null
2014030325,20142015,Postseason,5/26/15,16,24,2,3,Rio Tinto Stadium,/api/v1/venues/null
2014030326,20142015,Postseason,5/28/15,24,16,2,3,Gillette Stadium,/api/v1/venues/null
2014030327,20142015,Postseason,5/31/15,16,24,3,3,Rio Tinto Stadium,/api/v1/venues/null
2013030131,20132014,Postseason,4/16/14,29,5,3,2,Children's Mercy Park,/api/v1/venues/null
2013030132,20132014,Postseason,4/19/14,29,5,2,3,Children's Mercy Park,/api/v1/venues/null
2013030133,20132014,Postseason,4/21/14,5,29,2,3,Exploria Stadium,/api/v1/venues/null
2013030134,20132014,Postseason,4/23/14,5,29,3,2,Exploria Stadium,/api/v1/venues/null
2013030135,20132014,Postseason,4/26/14,29,5,1,3,Children's Mercy Park,/api/v1/venues/null
2013030136,20132014,Postseason,4/28/14,5,29,2,3,Exploria Stadium,/api/v1/venues/null
2013030181,20132014,Postseason,4/18/14,26,28,3,4,Banc of California Stadium,/api/v1/venues/null
2013030182,20132014,Postseason,4/21/14,26,28,2,5,Banc of California Stadium,/api/v1/venues/null
2013030183,20132014,Postseason,4/23/14,28,26,2,3,Nippert Stadium,/api/v1/venues/null
2013030184,20132014,Postseason,4/25/14,28,26,3,4,Nippert Stadium,/api/v1/venues/null
2013030185,20132014,Postseason,4/27/14,26,28,3,0,Banc of California Stadium,/api/v1/venues/null
2013030186,20132014,Postseason,4/29/14,28,26,1,2,Nippert Stadium,/api/v1/venues/null
2013030187,20132014,Postseason,5/1/14,26,28,3,1,Banc of California Stadium,/api/v1/venues/null
2013030111,20132014,Postseason,4/18/14,17,6,1,0,Toyota Stadium,/api/v1/venues/null
2013030112,20132014,Postseason,4/20/14,17,6,1,2,Toyota Stadium,/api/v1/venues/null
2013030113,20132014,Postseason,4/22/14,6,17,3,0,Dignity Health Sports Park,/api/v1/venues/null
2013030114,20132014,Postseason,4/25/14,6,17,3,2,Dignity Health Sports Park,/api/v1/venues/null
2013030115,20132014,Postseason,4/26/14,17,6,2,2,Toyota Stadium,/api/v1/venues/null
2013030121,20132014,Postseason,4/16/14,8,14,3,2,Audi Field,/api/v1/venues/null
2013030122,20132014,Postseason,4/18/14,8,14,2,1,Audi Field,/api/v1/venues/null
2013030123,20132014,Postseason,4/20/14,14,8,2,3,Red Bull Arena,/api/v1/venues/null
2013030124,20132014,Postseason,4/22/14,14,8,3,2,Red Bull Arena,/api/v1/venues/null
2015030321,20152016,Postseason,5/16/16,28,19,1,2,Talen Energy Stadium,/api/v1/venues/null
2015030322,20152016,Postseason,5/18/16,28,19,2,0,Talen Energy Stadium,/api/v1/venues/null
2015030323,20152016,Postseason,5/20/16,19,28,0,3,Banc of California Stadium,/api/v1/venues/null
2015030324,20152016,Postseason,5/21/16,19,28,4,3,Banc of California Stadium,/api/v1/venues/null
2015030325,20152016,Postseason,5/24/16,28,19,4,3,Talen Energy Stadium,/api/v1/venues/null
2015030326,20152016,Postseason,5/26/16,19,28,2,3,Banc of California Stadium,/api/v1/venues/null
2013030211,20132014,Postseason,5/1/14,8,6,2,3,Toyota Stadium,/api/v1/venues/null
2013030212,20132014,Postseason,5/3/14,8,6,3,3,Toyota Stadium,/api/v1/venues/null
2013030213,20132014,Postseason,5/6/14,6,8,2,2,Red Bull Arena,/api/v1/venues/null
2013030214,20132014,Postseason,5/8/14,6,8,1,0,Red Bull Arena,/api/v1/venues/null
2013030215,20132014,Postseason,5/10/14,8,6,2,2,Toyota Stadium,/api/v1/venues/null
2013030216,20132014,Postseason,5/12/14,6,8,0,2,Red Bull Arena,/api/v1/venues/null
2013030217,20132014,Postseason,5/14/14,8,6,3,1,Toyota Stadium,/api/v1/venues/null
2016030211,20162017,Postseason,4/27/17,3,9,1,2,Yankee Stadium,/api/v1/venues/null
2016030212,20162017,Postseason,4/29/17,3,9,3,4,Yankee Stadium,/api/v1/venues/null
2016030213,20162017,Postseason,5/2/17,9,3,1,2,BBVA Stadium,/api/v1/venues/null
2016030214,20162017,Postseason,5/4/17,9,3,1,2,BBVA Stadium,/api/v1/venues/null
2016030215,20162017,Postseason,5/6/17,3,9,2,3,Yankee Stadium,/api/v1/venues/null
2016030216,20162017,Postseason,5/9/17,9,3,2,2,BBVA Stadium,/api/v1/venues/null
2015030231,20152016,Postseason,4/30/16,19,25,1,2,SeatGeek Stadium,/api/v1/venues/null
2015030232,20152016,Postseason,5/1/16,19,25,2,3,SeatGeek Stadium,/api/v1/venues/null
2015030233,20152016,Postseason,5/4/16,25,19,1,4,Talen Energy Stadium,/api/v1/venues/null
2015030234,20152016,Postseason,5/6/16,25,19,3,2,Talen Energy Stadium,/api/v1/venues/null
2015030235,20152016,Postseason,5/7/16,19,25,2,1,SeatGeek Stadium,/api/v1/venues/null
2015030236,20152016,Postseason,5/10/16,25,19,3,2,Talen Energy Stadium,/api/v1/venues/null
2015030237,20152016,Postseason,5/12/16,19,25,4,1,SeatGeek Stadium,/api/v1/venues/null
2015030411,20152016,Postseason,5/31/16,28,5,2,3,Children's Mercy Park,/api/v1/venues/null
2015030412,20152016,Postseason,6/2/16,28,5,1,2,Children's Mercy Park,/api/v1/venues/null
2015030413,20152016,Postseason,6/5/16,5,28,2,3,Banc of California Stadium,/api/v1/venues/null
2015030414,20152016,Postseason,6/7/16,5,28,3,1,Banc of California Stadium,/api/v1/venues/null
2015030415,20152016,Postseason,6/10/16,28,5,2,2,Children's Mercy Park,/api/v1/venues/null
2015030416,20152016,Postseason,6/13/16,5,28,3,1,Banc of California Stadium,/api/v1/venues/null
2013020662,20132014,Regular Season,1/10/14,10,12,1,4,Yurcak Field,/api/v1/venues/null
2012020715,20122013,Regular Season,4/27/13,30,21,3,1,BC Place,/api/v1/venues/null
2013021162,20132014,Regular Season,4/5/14,15,2,3,3,Centruy Link Field,/api/v1/venues/null
2012020142,20122013,Regular Season,2/8/13,14,1,2,2,Mercedes-Benz Stadium,/api/v1/venues/null
2012020280,20122013,Regular Season,2/27/13,5,13,2,4,BBVA Stadium,/api/v1/venues/null
2012020584,20122013,Regular Season,4/9/13,28,29,0,2,Exploria Stadium,/api/v1/venues/null
2013021061,20132014,Regular Season,3/22/14,3,1,2,0,Mercedes-Benz Stadium,/api/v1/venues/null
2013021042,20132014,Regular Season,3/20/14,30,1,3,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020104,20132014,Regular Season,10/18/13,19,16,2,2,Gillette Stadium,/api/v1/venues/null
2013021230,20132014,Regular Season,4/14/14,25,27,1,2,Avaya Stadium,/api/v1/venues/null
2013021083,20132014,Regular Season,3/25/14,7,8,0,2,Red Bull Arena,/api/v1/venues/null
2012020230,20122013,Regular Season,2/20/13,28,19,2,1,Talen Energy Stadium,/api/v1/venues/null
2012020211,20122013,Regular Season,2/17/13,21,22,2,4,Maryland SoccerPlex,/api/v1/venues/null
2013020045,20132014,Regular Season,10/10/13,16,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2012020157,20122013,Regular Season,2/9/13,52,9,1,0,Yankee Stadium,/api/v1/venues/null
2012020033,20122013,Regular Season,1/23/13,19,16,2,3,Gillette Stadium,/api/v1/venues/null
2013020336,20132014,Regular Season,11/23/13,2,5,3,2,Children's Mercy Park,/api/v1/venues/null
2013021137,20132014,Regular Season,4/2/14,3,23,3,1,Saputo Stadium,/api/v1/venues/null
2013021194,20132014,Regular Season,4/10/14,7,3,1,2,BBVA Stadium,/api/v1/venues/null
2013020179,20132014,Regular Season,10/29/13,14,1,1,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020781,20132014,Regular Season,1/26/14,5,25,0,3,SeatGeek Stadium,/api/v1/venues/null
2012020178,20122013,Regular Season,2/13/13,12,1,2,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020014,20132014,Regular Season,10/4/13,23,28,1,2,Banc of California Stadium,/api/v1/venues/null
2012020363,20122013,Regular Season,3/10/13,25,27,1,2,Avaya Stadium,/api/v1/venues/null
2013020282,20132014,Regular Season,11/15/13,25,20,5,3,BMO Field,/api/v1/venues/null
2012020496,20122013,Regular Season,3/28/13,7,13,2,2,BBVA Stadium,/api/v1/venues/null
2013020362,20132014,Regular Season,11/26/13,16,22,3,1,Maryland SoccerPlex,/api/v1/venues/null
2013020113,20132014,Regular Season,10/19/13,18,8,2,1,Red Bull Arena,/api/v1/venues/null
2013020244,20132014,Regular Season,11/9/13,7,24,2,4,Rio Tinto Stadium,/api/v1/venues/null
2013020954,20132014,Regular Season,3/8/14,19,21,2,1,BC Place,/api/v1/venues/null
2012020714,20122013,Regular Season,4/27/13,1,3,0,2,BBVA Stadium,/api/v1/venues/null
2013021125,20132014,Regular Season,3/31/14,12,9,1,1,Yankee Stadium,/api/v1/venues/null
2013020236,20132014,Regular Season,11/8/13,25,17,2,3,Dignity Health Sports Park,/api/v1/venues/null
2012020128,20122013,Regular Season,2/6/13,3,1,1,3,Mercedes-Benz Stadium,/api/v1/venues/null
2012020064,20122013,Regular Season,1/27/13,18,24,2,2,Rio Tinto Stadium,/api/v1/venues/null
2013020876,20132014,Regular Season,2/8/14,8,12,2,1,Yurcak Field,/api/v1/venues/null
2012020697,20122013,Regular Season,4/25/13,5,1,2,3,Mercedes-Benz Stadium,/api/v1/venues/null
2013020782,20132014,Regular Season,1/26/14,24,26,3,0,Nippert Stadium,/api/v1/venues/null
2013020160,20132014,Regular Season,10/26/13,4,2,3,2,Centruy Link Field,/api/v1/venues/null
2013021016,20132014,Regular Season,3/16/14,28,3,1,0,BBVA Stadium,/api/v1/venues/null
2013021113,20132014,Regular Season,3/29/14,1,2,1,1,Centruy Link Field,/api/v1/venues/null
2013021062,20132014,Regular Season,3/22/14,12,52,3,2,Providence Park,/api/v1/venues/null
2012020606,20122013,Regular Season,4/12/13,19,29,1,2,Exploria Stadium,/api/v1/venues/null
2013020400,20132014,Regular Season,12/1/13,30,21,2,2,BC Place,/api/v1/venues/null
2012020154,20122013,Regular Season,4/25/13,14,6,0,2,Toyota Stadium,/api/v1/venues/null
2013021032,20132014,Regular Season,3/18/14,10,17,2,3,Dignity Health Sports Park,/api/v1/venues/null
2013020848,20132014,Regular Season,2/5/14,10,13,1,2,BBVA Stadium,/api/v1/venues/null
2012020247,20122013,Regular Season,2/23/13,13,5,1,3,Children's Mercy Park,/api/v1/venues/null
2013020063,20132014,Regular Season,10/12/13,1,20,2,3,BMO Field,/api/v1/venues/null
2012020592,20122013,Regular Season,4/10/13,10,3,2,2,BBVA Stadium,/api/v1/venues/null
2012020680,20122013,Regular Season,4/23/13,16,23,1,3,Saputo Stadium,/api/v1/venues/null
2013020183,20132014,Regular Season,10/30/13,26,27,1,3,Avaya Stadium,/api/v1/venues/null
2013020902,20132014,Regular Season,3/1/14,15,6,2,2,Toyota Stadium,/api/v1/venues/null
2013020125,20132014,Regular Season,10/21/13,25,24,3,4,Rio Tinto Stadium,/api/v1/venues/null
2012020210,20122013,Regular Season,2/17/13,29,27,3,3,Avaya Stadium,/api/v1/venues/null
2013021216,20132014,Regular Season,4/12/14,29,13,3,2,BBVA Stadium,/api/v1/venues/null
2013020138,20132014,Regular Season,10/24/13,6,7,3,2,Rio Tinto Stadium,/api/v1/venues/null
2013020929,20132014,Regular Season,3/5/14,5,18,3,1,Allianz Field,/api/v1/venues/null
2013020820,20132014,Regular Season,2/1/14,19,12,1,3,Yurcak Field,/api/v1/venues/null
2012020428,20122013,Regular Season,3/19/13,27,26,0,2,Nippert Stadium,/api/v1/venues/null
2013020392,20132014,Regular Season,11/30/13,23,3,2,3,BBVA Stadium,/api/v1/venues/null
2012020707,20122013,Regular Season,4/27/13,21,27,2,2,Avaya Stadium,/api/v1/venues/null
2013020339,20132014,Regular Season,11/23/13,29,23,2,4,Saputo Stadium,/api/v1/venues/null
2012020293,20122013,Regular Season,3/1/13,1,52,1,3,Providence Park,/api/v1/venues/null
2012020010,20122013,Regular Season,1/20/13,29,18,2,2,Allianz Field,/api/v1/venues/null
2013020175,20132014,Regular Season,10/29/13,15,23,2,3,Saputo Stadium,/api/v1/venues/null
2013020853,20132014,Regular Season,2/6/14,5,7,3,1,Rio Tinto Stadium,/api/v1/venues/null
2013021217,20132014,Regular Season,4/13/14,16,18,3,5,Allianz Field,/api/v1/venues/null
2012020131,20122013,Regular Season,2/6/13,26,29,2,2,Exploria Stadium,/api/v1/venues/null
2013020608,20132014,Regular Season,1/1/14,4,20,2,1,BMO Field,/api/v1/venues/null
2013020004,20132014,Regular Season,10/2/13,10,4,3,1,SeatGeek Stadium,/api/v1/venues/null
2012020337,20122013,Regular Season,3/7/13,28,20,1,2,BMO Field,/api/v1/venues/null
2013020512,20132014,Regular Season,12/18/13,14,2,2,2,Centruy Link Field,/api/v1/venues/null
2012020655,20122013,Regular Season,4/19/13,3,7,6,2,Rio Tinto Stadium,/api/v1/venues/null
2013020703,20132014,Regular Season,1/15/14,27,19,1,2,Talen Energy Stadium,/api/v1/venues/null
2013020835,20132014,Regular Season,2/2/14,17,15,3,4,Providence Park,/api/v1/venues/null
2012020310,20122013,Regular Season,3/3/13,18,28,1,2,Banc of California Stadium,/api/v1/venues/null
2013020116,20132014,Regular Season,10/19/13,3,1,0,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020169,20132014,Regular Season,10/28/13,52,21,2,3,BC Place,/api/v1/venues/null
2013020017,20132014,Regular Season,10/4/13,17,12,3,2,Yurcak Field,/api/v1/venues/null
2012020612,20122013,Regular Season,4/13/13,8,10,1,3,WakeMed Soccer Park,/api/v1/venues/null
2013020947,20132014,Regular Season,3/7/14,5,28,3,3,Banc of California Stadium,/api/v1/venues/null
2012020560,20122013,Regular Season,4/6/13,16,18,1,0,Allianz Field,/api/v1/venues/null
2013020636,20132014,Regular Season,1/5/14,4,27,3,3,Avaya Stadium,/api/v1/venues/null
2013020307,20132014,Regular Season,11/18/13,52,30,1,2,Exploria Stadium,/api/v1/venues/null
2013021024,20132014,Regular Season,3/18/14,52,19,1,3,Talen Energy Stadium,/api/v1/venues/null
2013020952,20132014,Regular Season,3/8/14,5,24,2,2,Rio Tinto Stadium,/api/v1/venues/null
2013020821,20132014,Regular Season,2/1/14,15,17,3,3,Dignity Health Sports Park,/api/v1/venues/null
2013020374,20132014,Regular Season,11/28/13,27,30,3,1,Exploria Stadium,/api/v1/venues/null
2012020512,20122013,Regular Season,3/30/13,3,8,0,3,Red Bull Arena,/api/v1/venues/null
2013021087,20132014,Regular Season,3/26/14,21,18,2,2,Allianz Field,/api/v1/venues/null
2013020858,20132014,Regular Season,2/7/14,21,4,1,3,SeatGeek Stadium,/api/v1/venues/null
2013020089,20132014,Regular Season,10/16/13,28,19,4,2,Talen Energy Stadium,/api/v1/venues/null
2012020051,20122013,Regular Season,1/26/13,12,7,3,1,Rio Tinto Stadium,/api/v1/venues/null
2013020978,20132014,Regular Season,3/11/14,3,12,1,3,Yurcak Field,/api/v1/venues/null
2013021210,20132014,Regular Season,4/12/14,52,20,3,3,BMO Field,/api/v1/venues/null
2013020970,20132014,Regular Season,3/10/14,27,14,3,3,Audi Field,/api/v1/venues/null
2013020036,20132014,Regular Season,10/8/13,3,26,3,1,Nippert Stadium,/api/v1/venues/null
2013021198,20132014,Regular Season,4/10/14,4,14,2,2,Audi Field,/api/v1/venues/null
2012020524,20122013,Regular Season,4/1/13,12,8,1,2,Red Bull Arena,/api/v1/venues/null
2013020794,20132014,Regular Season,1/28/14,26,28,1,0,Banc of California Stadium,/api/v1/venues/null
2012020432,20122013,Regular Season,3/19/13,18,29,3,2,Exploria Stadium,/api/v1/venues/null
2013021019,20132014,Regular Season,3/16/14,4,5,2,3,Children's Mercy Park,/api/v1/venues/null
2013021028,20132014,Regular Season,3/18/14,25,5,1,3,Children's Mercy Park,/api/v1/venues/null
2012020500,20122013,Regular Season,3/29/13,21,23,1,2,Saputo Stadium,/api/v1/venues/null
2012020641,20122013,Regular Season,4/17/13,7,6,2,2,Toyota Stadium,/api/v1/venues/null
2013020416,20132014,Regular Season,12/4/13,23,18,3,1,Allianz Field,/api/v1/venues/null
2012020222,20122013,Regular Season,2/19/13,12,8,0,3,Red Bull Arena,/api/v1/venues/null
2013020107,20132014,Regular Season,10/18/13,17,21,2,2,BC Place,/api/v1/venues/null
2013021218,20132014,Regular Season,4/13/14,28,27,3,2,Avaya Stadium,/api/v1/venues/null
2013020049,20132014,Regular Season,10/10/13,29,7,2,1,Rio Tinto Stadium,/api/v1/venues/null
2013021122,20132014,Regular Season,3/30/14,16,5,1,2,Children's Mercy Park,/api/v1/venues/null
2013020343,20132014,Regular Season,11/24/13,15,10,1,1,WakeMed Soccer Park,/api/v1/venues/null
2013020281,20132014,Regular Season,11/15/13,21,19,3,5,Talen Energy Stadium,/api/v1/venues/null
2013020312,20132014,Regular Season,11/20/13,19,7,2,1,Rio Tinto Stadium,/api/v1/venues/null
2013020285,20132014,Regular Season,11/16/13,26,1,2,0,Mercedes-Benz Stadium,/api/v1/venues/null
2012020149,20122013,Regular Season,2/8/13,17,19,3,1,Talen Energy Stadium,/api/v1/venues/null
2013020917,20132014,Regular Season,3/3/14,14,21,3,4,BC Place,/api/v1/venues/null
2012020285,20122013,Regular Season,2/28/13,15,4,1,2,SeatGeek Stadium,/api/v1/venues/null
2013020443,20132014,Regular Season,12/8/13,18,15,2,3,Providence Park,/api/v1/venues/null
2012020410,20122013,Regular Season,3/16/13,8,1,2,1,Mercedes-Benz Stadium,/api/v1/venues/null
2012020538,20122013,Regular Season,4/3/13,5,3,1,4,BBVA Stadium,/api/v1/venues/null
2012020324,20122013,Regular Season,3/6/13,14,1,3,2,Mercedes-Benz Stadium,/api/v1/venues/null
2012020539,20122013,Regular Season,4/3/13,8,4,3,3,SeatGeek Stadium,/api/v1/venues/null
2012020611,20122013,Regular Season,4/13/13,23,21,3,2,BC Place,/api/v1/venues/null
2013020793,20132014,Regular Season,1/28/14,22,23,2,2,Saputo Stadium,/api/v1/venues/null
2012020024,20122013,Regular Season,1/22/13,13,9,0,2,Yankee Stadium,/api/v1/venues/null
2012020086,20122013,Regular Season,1/30/13,29,30,2,3,Exploria Stadium,/api/v1/venues/null
2013020498,20132014,Regular Season,12/15/13,6,23,2,4,Saputo Stadium,/api/v1/venues/null
2013020611,20132014,Regular Season,1/2/14,14,23,2,2,Saputo Stadium,/api/v1/venues/null
2012020318,20122013,Regular Season,3/4/13,22,30,2,2,Exploria Stadium,/api/v1/venues/null
2013020032,20132014,Regular Season,10/6/13,4,12,1,2,Yurcak Field,/api/v1/venues/null
2013021114,20132014,Regular Season,3/29/14,29,12,3,2,Yurcak Field,/api/v1/venues/null
2013020831,20132014,Regular Season,2/2/14,5,27,1,3,Avaya Stadium,/api/v1/venues/null
2012020152,20122013,Regular Season,2/8/13,16,27,4,2,Avaya Stadium,/api/v1/venues/null
2012020610,20122013,Regular Season,4/13/13,4,7,0,1,Rio Tinto Stadium,/api/v1/venues/null
2013020951,20132014,Regular Season,3/8/14,2,20,3,2,BMO Field,/api/v1/venues/null
2013020567,20132014,Regular Season,12/28/13,9,6,0,3,Toyota Stadium,/api/v1/venues/null
2013020535,20132014,Regular Season,12/21/13,2,3,3,3,BBVA Stadium,/api/v1/venues/null
2013020333,20132014,Regular Season,11/22/13,13,22,1,2,Maryland SoccerPlex,/api/v1/venues/null
2012020491,20122013,Regular Season,3/28/13,24,28,0,2,Banc of California Stadium,/api/v1/venues/null
2013021052,20132014,Regular Season,3/22/14,12,16,2,3,Gillette Stadium,/api/v1/venues/null
2013020206,20132014,Regular Season,11/2/13,13,15,2,2,Providence Park,/api/v1/venues/null
2013020071,20132014,Regular Season,10/13/13,2,18,2,3,Allianz Field,/api/v1/venues/null
2013020396,20132014,Regular Season,12/1/13,7,1,0,1,Mercedes-Benz Stadium,/api/v1/venues/null
2013021095,20132014,Regular Season,3/27/14,8,17,3,2,Dignity Health Sports Park,/api/v1/venues/null
2013020019,20132014,Regular Season,10/5/13,26,52,3,3,Providence Park,/api/v1/venues/null
2013020176,20132014,Regular Season,10/29/13,3,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020975,20132014,Regular Season,3/11/14,10,24,3,1,Rio Tinto Stadium,/api/v1/venues/null
2012020441,20122013,Regular Season,3/21/13,28,22,3,3,Maryland SoccerPlex,/api/v1/venues/null
2013020487,20132014,Regular Season,12/14/13,20,7,2,1,Rio Tinto Stadium,/api/v1/venues/null
2013020132,20132014,Regular Season,10/22/13,22,8,2,3,Red Bull Arena,/api/v1/venues/null
2013020564,20132014,Regular Season,12/24/13,52,22,2,4,Maryland SoccerPlex,/api/v1/venues/null
2013020923,20132014,Regular Season,3/4/14,8,26,1,2,Nippert Stadium,/api/v1/venues/null
2013020227,20132014,Regular Season,11/7/13,52,16,1,2,Gillette Stadium,/api/v1/venues/null
2013020592,20132014,Regular Season,12/30/13,2,30,3,2,Exploria Stadium,/api/v1/venues/null
2013020963,20132014,Regular Season,3/9/14,6,13,3,2,BBVA Stadium,/api/v1/venues/null
2012020635,20122013,Regular Season,4/16/13,3,4,2,2,SeatGeek Stadium,/api/v1/venues/null
2013020783,20132014,Regular Season,1/26/14,30,28,2,3,Banc of California Stadium,/api/v1/venues/null
2013021160,20132014,Regular Season,4/5/14,4,6,2,3,Toyota Stadium,/api/v1/venues/null
2013020565,20132014,Regular Season,12/24/13,25,26,3,2,Nippert Stadium,/api/v1/venues/null
2012020249,20122013,Regular Season,2/23/13,28,16,1,2,Gillette Stadium,/api/v1/venues/null
2012020038,20122013,Regular Season,1/24/13,20,23,2,2,Saputo Stadium,/api/v1/venues/null
2012020229,20122013,Regular Season,2/20/13,10,14,2,2,Audi Field,/api/v1/venues/null
2013020308,20132014,Regular Season,11/18/13,25,23,2,1,Saputo Stadium,/api/v1/venues/null
2013021058,20132014,Regular Season,3/22/14,9,25,1,3,SeatGeek Stadium,/api/v1/venues/null
2012020104,20122013,Regular Season,2/2/13,19,17,3,3,Dignity Health Sports Park,/api/v1/venues/null
2013020037,20132014,Regular Season,10/8/13,21,10,2,1,WakeMed Soccer Park,/api/v1/venues/null
2012020537,20122013,Regular Season,4/3/13,26,27,1,3,Avaya Stadium,/api/v1/venues/null
2013021171,20132014,Regular Season,4/6/14,25,13,2,3,BBVA Stadium,/api/v1/venues/null
2013020598,20132014,Regular Season,12/31/13,4,23,3,3,Saputo Stadium,/api/v1/venues/null
2012020481,20122013,Regular Season,3/26/13,2,15,3,2,Providence Park,/api/v1/venues/null
2013020774,20132014,Regular Season,1/25/14,27,22,2,3,Maryland SoccerPlex,/api/v1/venues/null
2013020426,20132014,Regular Season,12/6/13,9,14,1,3,Audi Field,/api/v1/venues/null
2012020262,20122013,Regular Season,2/24/13,6,13,2,1,BBVA Stadium,/api/v1/venues/null
2012020201,20122013,Regular Season,2/16/13,28,16,1,2,Gillette Stadium,/api/v1/venues/null
2013020900,20132014,Regular Season,3/1/14,30,23,1,1,Saputo Stadium,/api/v1/venues/null
2012020315,20122013,Regular Season,3/3/13,12,13,3,2,BBVA Stadium,/api/v1/venues/null
2013020553,20132014,Regular Season,12/24/13,27,7,1,2,Rio Tinto Stadium,/api/v1/venues/null
2013021051,20132014,Regular Season,3/21/14,3,29,3,1,Exploria Stadium,/api/v1/venues/null
2013020061,20132014,Regular Season,10/12/13,2,16,2,3,Gillette Stadium,/api/v1/venues/null
2012020548,20122013,Regular Season,4/5/13,29,18,3,1,Allianz Field,/api/v1/venues/null
2013020541,20132014,Regular Season,12/22/13,7,6,1,2,Toyota Stadium,/api/v1/venues/null
2013020200,20132014,Regular Season,11/3/13,18,26,2,3,Nippert Stadium,/api/v1/venues/null
2013020624,20132014,Regular Season,1/4/14,14,20,2,0,BMO Field,/api/v1/venues/null
2013021099,20132014,Regular Season,3/28/14,7,18,1,4,Allianz Field,/api/v1/venues/null
2013021026,20132014,Regular Season,3/18/14,6,1,2,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020271,20132014,Regular Season,11/13/13,24,13,2,3,BBVA Stadium,/api/v1/venues/null
2012020006,20122013,Regular Season,1/20/13,1,2,2,1,Centruy Link Field,/api/v1/venues/null
